ais described by single element
set described by single element
get dcdate
insert image
parse filters
get function exe cution ann otation types
add include filter
is can didate comp onent
match self
match super class
match
to upper case
get value
to data policy
default port
set gateway rec eiver
set bind address
set host name for senders
set start port
set end port
set manual start
set max imum time between pings
set socket buffer size
set transport filters
is manual start
get dispatcher threads
set manual start
get order policy
add gateway event filter
remove gateway event filter
pause
rebalance
resume
start
stop
to string
set async event listener
set async event queue
set batch conflation enabled
set batch size
set batch time int erval
set disk store ref
set disk synchronous
set dispatcher threads
set max imum queue memory
set par allel
is par allel event queue
set persistent
is serial event queue
set bean name
set factory
set name
value of ignore case
set alert thr eshold
set batch conflation enabled
set batch size
set batch time int erval
set disk synchronous
set dispatcher threads
set event sub stitution filter
set max imum queue memory
set par allel
is serial gateway sender
set persistent
is persistent
is not persistent
set remote distr ibuted system id
set socket buffer size
set socket read timeout
resolve data policy
apply peer cache configure rs
apply peer cache configure rs
fetch cache
init dynamic region factory
resolve prop erties
create factory
destroy
destroy bean factory locator
get bean factory locator
set cache xml
get cache xml
is cache xml ava ilable
set and get prop erties
set prop erties
get prop erties
set close
is close
get comp osite peer cache configurer
set copy on read
get copy on read
set critical heap perc entage
get critical heap perc entage
set dynamic region support
get dynamic region support
set enable auto reconnect
set eviction heap perc entage
get eviction heap perc entage
set gateway con flict resolver
get gateway con flict resolver
set jndi data sou rces
get jndi data sou rces
set lock lease
get lock lease
set lock timeout
get lock timeout
set message sync int erval
get message sync int erval
set phase
get phase
set pdx disk store name
get pdx disk store name
set pdx ignore unread fields
get pdx ignore unread fields
set pdx persistent
get pdx persistent
set pdx read serialized
get pdx read serialized
set pdx serializer
get pdx serializer
set peer cache configure rs
set search timeout
get search timeout
set transaction list eners
get transaction list eners
set transaction writer
get transaction writer
set use bean factory locator
is use bean factory locator
set use cluster config uration
get use cluster config uration
set disk dir
get disk dir
set persistent
get persistent
set pool name
get pool name
set register int erest
get register int erest
set attri butes
set props
get int erest policy
value of
value of ignore case
get int erest policy
con tains region info rmation
apply pool configure rs
apply pool configure rs
apply pool configure rs
create pool factory
create
add locators
add locators
add servers
add servers
get comp osite pool configurer
set name
get name
set pool
is dest royed
get free con nection timeout
get idle timeout
get load con ditioning int erval
get locators
get max con nections
get min con nections
get multiuser authen tication
get ping int erval
get prs ingle hop enabled
get read timeout
get retry attempts
